index,0,1,2
26598,0.07,0.16333333333333336,0.7666666666666666
26599,0.026666666666666665,0.57,0.40333333333333327
26600,0.06,0.17,0.77
26601,0.09833333333333334,0.2125,0.6891666666666667
26602,0.05,0.01,0.94
26603,0.12733333333333335,0.145,0.7276666666666667
26604,0.0735,0.04333333333333334,0.8831666666666667
26605,0.1,0.26,0.64
26606,0.04,0.96,0.0
26607,0.04,0.02,0.94
26608,0.0,0.8293333333333334,0.17066666666666666
26609,0.06,0.19783333333333336,0.7421666666666665
26610,0.8733333333333334,0.04,0.08666666666666666
26611,0.16333333333333336,0.02,0.8166666666666668
26612,0.01,0.01,0.98
26613,0.01,0.0,0.99
26614,0.11,0.055,0.835
26615,0.04,0.065,0.895
26616,0.34,0.1175,0.5425
26617,0.055,0.085,0.86
26618,0.03,0.1,0.87
26619,0.04,0.2,0.76
26620,0.0,0.05083333333333333,0.9491666666666668
26621,0.0,0.905,0.095
26622,0.585,0.305,0.11
26623,0.03,0.05,0.92
26624,0.0625,0.9,0.0375
26625,0.04666666666666666,0.01,0.9433333333333332
26626,0.13,0.24,0.63
26627,0.02,0.04,0.94
26628,0.69,0.03,0.28
26629,0.06,0.11,0.83
26630,0.01,0.88,0.11
26631,0.051666666666666666,0.12,0.8283333333333333
26632,0.12,0.8,0.08
26633,0.55,0.01,0.44
26634,0.026666666666666665,0.02333333333333333,0.95
26635,0.05,0.78,0.17
26636,0.1,0.27,0.63
26637,0.015,0.05,0.935
26638,0.13,0.2325,0.6375
26639,0.25333333333333335,0.245,0.5016666666666666
26640,0.12,0.5925,0.2875
26641,0.016,0.08333333333333331,0.9006666666666667
26642,0.01,0.24,0.75
26643,0.1,0.52,0.38
26644,0.05,0.03,0.92
26645,0.0,0.87,0.13
26646,0.1,0.02,0.88
26647,0.05,0.77,0.18
26648,0.03,0.45016666666666666,0.5198333333333334
26649,0.11,0.2516666666666667,0.6383333333333333
26650,0.15,0.17,0.68
26651,0.62,0.02,0.36
26652,0.07,0.06,0.87
26653,0.01,0.08,0.91
26654,0.02,0.06,0.92
26655,0.455,0.09,0.455
26656,0.1,0.045,0.855
26657,0.04,0.22,0.74
26658,0.0,0.36333333333333334,0.6366666666666667
26659,0.03,0.10400000000000001,0.866
26660,0.21700000000000003,0.1,0.6829999999999999
26661,0.04,0.08,0.88
26662,0.25,0.04,0.71
26663,0.07,0.8933333333333334,0.03666666666666667
26664,0.05,0.19699999999999998,0.753
26665,0.01,0.02,0.97
26666,0.04,0.1,0.86
26667,0.01,0.03,0.96
26668,0.34,0.02,0.64
26669,0.6660714285714286,0.3339285714285714,0.0
26670,0.052000000000000005,0.09,0.858
26671,0.0275,0.0,0.9725
26672,0.04,0.02,0.94
26673,0.02,0.01,0.97
26674,0.17,0.38,0.45
26675,0.05,0.61,0.34
26676,0.1,0.395,0.505
26677,0.18,0.31,0.51
26678,0.08,0.15,0.77
26679,0.055,0.02,0.925
26680,0.02333333333333333,0.13,0.8466666666666667
26681,0.004,0.01,0.986
26682,0.37,0.26,0.37
26683,0.36,0.06666666666666667,0.5733333333333334
26684,0.02,0.16,0.82
26685,0.11199999999999999,0.1,0.7879999999999999
26686,0.0,0.69,0.31
26687,0.02,0.97,0.01
26688,0.065,0.13749999999999998,0.7975
26689,0.06333333333333332,0.155,0.7816666666666667
26690,0.09833333333333334,0.24,0.6616666666666666
26691,0.2851666666666667,0.09,0.6248333333333332
26692,0.36,0.07,0.57
26693,0.09,0.06,0.85
26694,0.06,0.65,0.29
26695,0.01,0.1,0.89
26696,0.05166666666666666,0.91,0.03833333333333333
26697,0.05,0.2803333333333333,0.6696666666666666
26698,0.39,0.095,0.515
26699,0.03,0.36,0.61
26700,0.005,0.06,0.935
26701,0.24666666666666665,0.7033333333333335,0.05
26702,0.02,0.02,0.96
26703,0.03,0.24,0.73
26704,0.04,0.085,0.875
26705,0.075,0.47,0.455
26706,0.195,0.02,0.785
26707,0.03,0.06,0.91
26708,0.7425,0.0475,0.21
26709,0.04,0.04,0.92
26710,0.22,0.75,0.03
26711,0.03,0.08,0.89
26712,0.07,0.05,0.88
26713,0.0,0.03,0.97
26714,0.672,0.08666666666666668,0.24133333333333337
26715,0.07,0.72,0.21
26716,0.36,0.58,0.06
26717,0.015,0.23166666666666663,0.7533333333333334
26718,0.02,0.04,0.94
26719,0.08199999999999999,0.2,0.718
26720,0.02,0.81,0.17
26721,0.11642857142857142,0.07314285714285713,0.8104285714285715
26722,0.01,0.040999999999999995,0.9490000000000001
26723,0.14,0.06,0.8
26724,0.035,0.14,0.825
26725,0.568,0.16933333333333334,0.2626666666666667
26726,0.0425,0.36333333333333334,0.5941666666666667
26727,0.466,0.1973333333333333,0.3366666666666667
26728,0.01,0.05533333333333333,0.9346666666666666
26729,0.045,0.095,0.86
26730,0.03,0.1575,0.8125
26731,0.05333333333333333,0.06,0.8866666666666666
26732,0.0,0.33,0.67
26733,0.05333333333333333,0.18,0.7666666666666667
26734,0.08,0.89,0.03
26735,0.29,0.2875,0.4225
26736,0.1,0.11,0.79
26737,0.1,0.88,0.02
26738,0.745,0.065,0.19
26739,0.1405,0.29,0.5695
26740,0.11,0.12735714285714286,0.7626428571428571
26741,0.0,0.26,0.74
26742,0.01,0.035,0.955
26743,0.0775,0.1125,0.81
26744,0.07,0.09,0.84
26745,0.06,0.08,0.86
26746,0.06,0.09,0.85
26747,0.01,0.18,0.81
26748,0.03666666666666667,0.04,0.9233333333333333
26749,0.3016666666666667,0.04666666666666666,0.6516666666666666
26750,0.06,0.765,0.175
26751,0.01,0.19,0.8
26752,0.75,0.03,0.22
26753,0.0,0.0,1.0
26754,0.08833333333333332,0.44166666666666665,0.47
26755,0.0,0.5725,0.4275
26756,0.02,0.03,0.95
26757,0.08,0.1,0.82
26758,0.01,0.1445,0.8454999999999999
26759,0.03,0.05,0.92
26760,0.03,0.39095238095238094,0.5790476190476191
26761,0.17,0.83,0.0
26762,0.1,0.3398333333333333,0.5601666666666666
26763,0.595,0.156,0.24900000000000003
26764,0.1,0.09,0.81
26765,0.03333333333333333,0.9666666666666667,0.0
26766,0.03,0.87,0.1
26767,0.05933333333333333,0.03,0.9106666666666667
26768,0.01,0.04,0.95
26769,0.0,0.05,0.95
26770,0.01,0.37,0.62
26771,0.03,0.04,0.93
26772,0.0,0.19,0.81
26773,0.06,0.08,0.86
26774,0.03,0.09333333333333332,0.8766666666666666
26775,0.03,0.06,0.91
26776,0.13,0.33833333333333326,0.5316666666666666
26777,0.185,0.15666666666666665,0.6583333333333334
26778,0.01,0.65,0.34
26779,0.05,0.06,0.89
26780,0.05,0.09,0.86
26781,0.01,0.06,0.93
26782,0.21,0.78,0.01
26783,0.15,0.84,0.01
26784,0.0875,0.4175,0.495
26785,0.06,0.14,0.8
26786,0.01,0.09,0.9
26787,0.08,0.04,0.88
26788,0.09,0.03,0.88
26789,0.03,0.18,0.79
26790,0.132,0.174,0.6940000000000001
26791,0.04,0.045,0.915
26792,0.02,0.135,0.845
26793,0.01,0.03,0.96
26794,0.04,0.24,0.72
26795,0.96,0.03,0.01
26796,0.18333333333333335,0.5966666666666667,0.22
26797,0.04,0.7611666666666668,0.19883333333333336
26798,0.8,0.08,0.12
26799,0.22,0.17,0.61
26800,0.0,0.04,0.96
26801,0.0,0.8,0.2
26802,0.01,0.03,0.96
26803,0.14,0.255,0.605
26804,0.11,0.0775,0.8125
26805,0.1,0.06,0.84
26806,0.10916666666666666,0.31,0.5808333333333334
26807,0.1733333333333333,0.24,0.5866666666666667
26808,0.05,0.84,0.11
26809,0.02,0.19,0.79
26810,0.15,0.03333333333333333,0.8166666666666668
26811,0.09,0.405,0.505
26812,0.01,0.73,0.26
26813,0.05,0.86,0.09
26814,0.03333333333333333,0.34,0.6266666666666666
26815,0.04333333333333333,0.16333333333333333,0.7933333333333334
26816,0.02,0.02,0.96
26817,0.01,0.6,0.39
26818,0.05,0.166,0.784
26819,0.05,0.06,0.89
26820,0.02,0.02,0.96
26821,0.01,0.0,0.99
26822,0.05,0.9,0.05
26823,0.33,0.11,0.56
26824,0.01,0.165,0.825
26825,0.05,0.66,0.29
26826,0.0,0.3893809523809524,0.6106190476190476
26827,0.04,0.08,0.88
26828,0.01,0.04,0.95
26829,0.22333333333333333,0.12666666666666665,0.65
26830,0.04,0.06,0.9
26831,0.67,0.02,0.31
26832,0.03,0.06,0.91
26833,0.33,0.0,0.67
26834,0.04,0.11833333333333332,0.8416666666666666
26835,0.02,0.82,0.16
26836,0.69,0.024285714285714285,0.28571428571428575
26837,0.06,0.0016666666666666666,0.9383333333333335
26838,0.01,0.08,0.91
26839,0.03,0.05,0.92
26840,0.12,0.18,0.7
26841,0.11,0.64,0.25
26842,0.085,0.2725,0.6425
26843,0.01,0.15,0.84
26844,0.01,0.04,0.95
26845,0.09,0.49,0.42
26846,0.13,0.22,0.65
26847,0.03,0.12,0.85
26848,0.11,0.22,0.67
26849,0.026666666666666665,0.13,0.8433333333333333
26850,0.0,0.03,0.97
26851,0.01,0.03,0.96
26852,0.09666666666666666,0.07,0.8333333333333333
26853,0.15,0.74,0.11
26854,0.07666666666666666,0.08,0.8433333333333334
26855,0.01,0.03,0.96
26856,0.02,0.03,0.95
26857,0.0,0.05,0.95
26858,0.03,0.85,0.12
26859,0.08,0.3075,0.6125
26860,0.13,0.01,0.86
26861,0.0,0.16166666666666665,0.8383333333333334
26862,0.24,0.73,0.03
26863,0.01,0.06,0.93
26864,0.07,0.1,0.83
26865,0.02,0.07400000000000001,0.9059999999999999
26866,0.0,0.835,0.165
26867,0.14,0.636,0.22399999999999998
26868,0.044000000000000004,0.05,0.9059999999999999
26869,0.1,0.016666666666666666,0.8833333333333334
26870,0.04,0.08,0.88
26871,0.16166666666666665,0.2926666666666667,0.5456666666666666
26872,0.165,0.065,0.77
26873,0.09,0.91,0.0
26874,0.02,0.22,0.76
26875,0.01,0.79,0.2
26876,0.315,0.665,0.02
26877,0.02,0.73,0.25
26878,0.61,0.1075,0.2825
26879,0.06,0.1,0.84
26880,0.04,0.025,0.935
26881,0.095,0.2316666666666667,0.6733333333333333
26882,0.33,0.6,0.07
26883,0.19333333333333336,0.7766666666666666,0.03
26884,0.0,0.069,0.9309999999999999
26885,0.02,0.69,0.29
26886,0.05,0.78,0.17
26887,0.01,0.0475,0.9425
26888,0.02,0.25,0.73
26889,0.12,0.16,0.72
26890,0.16,0.01,0.83
26891,0.02,0.01,0.97
26892,0.89,0.085,0.025
26893,0.17714285714285716,0.12333333333333332,0.6995238095238094
26894,0.0,0.0,1.0
26895,0.04,0.77,0.19
26896,0.02,0.54,0.44
26897,0.93,0.03,0.04
26898,0.63,0.1,0.27
26899,0.1,0.07,0.83
26900,0.03,0.03,0.94
26901,0.0,0.79,0.21
26902,0.34,0.02,0.64
26903,0.1,0.21166666666666664,0.6883333333333335
26904,0.025,0.5593333333333333,0.41566666666666663
26905,0.13,0.22,0.65
26906,0.02,0.04,0.94
26907,0.08083333333333333,0.3141666666666667,0.605
26908,0.0,0.16,0.84
26909,0.17,0.76,0.07
26910,0.08,0.11,0.81
26911,0.04,0.03,0.93
26912,0.26416666666666666,0.6558333333333333,0.08
26913,0.1375,0.19,0.6725
26914,0.0,0.19666666666666666,0.8033333333333335
26915,0.16899999999999998,0.1195,0.7115
26916,0.075,0.6466666666666666,0.2783333333333333
26917,0.06,0.17,0.77
26918,0.13,0.13,0.74
26919,0.07,0.14,0.79
26920,0.08,0.45666666666666667,0.4633333333333334
26921,0.01,0.0,0.99
26922,0.02,0.93,0.05
26923,0.0,0.92,0.08
26924,0.11,0.205,0.685
26925,0.0125,0.0175,0.97
26926,0.0125,0.04,0.9475
26927,0.14,0.45166666666666666,0.4083333333333334
26928,0.0,0.06,0.94
26929,0.2861666666666667,0.13233333333333333,0.5815
26930,0.006666666666666666,0.26,0.7333333333333333
26931,0.022000000000000002,0.08,0.898
26932,0.41345238095238096,0.5565476190476191,0.03
26933,0.5775,0.04,0.3825
26934,0.05,0.3,0.65
26935,0.04,0.7108333333333334,0.24916666666666668
26936,0.03,0.22,0.75
26937,0.18166666666666667,0.13833333333333334,0.68
26938,0.03,0.03,0.94
26939,0.07,0.63,0.3
26940,0.01,0.01,0.98
26941,0.16666666666666663,0.4833333333333333,0.35
26942,0.01,0.23,0.76
26943,0.04,0.225,0.735
26944,0.04,0.02,0.94
26945,0.1467857142857143,0.2041666666666667,0.649047619047619
26946,0.01,0.78,0.21
26947,0.12,0.355,0.525
26948,0.04,0.08,0.88
26949,0.02,0.05333333333333334,0.9266666666666665
26950,0.11,0.04,0.85
26951,0.15666666666666665,0.25,0.5933333333333334
26952,0.0,0.8134642857142858,0.18653571428571428
26953,0.01,0.64,0.35
26954,0.02,0.16035714285714284,0.8196428571428572
26955,0.05,0.4403333333333334,0.5096666666666666
26956,0.0,0.03,0.97
26957,0.025,0.02,0.955
26958,0.0,0.01,0.99
26959,0.42,0.135,0.445
26960,0.02,0.03,0.95
26961,0.0,0.19480952380952385,0.8051904761904762
26962,0.7501666666666668,0.13983333333333334,0.11
26963,0.16,0.07,0.77
26964,0.095,0.08,0.825
26965,0.17,0.10833333333333334,0.7216666666666666
26966,0.9,0.04,0.06
26967,0.01,0.02,0.97
26968,0.3466666666666666,0.13,0.5233333333333333
26969,0.03,0.08,0.89
26970,0.69,0.11333333333333333,0.19666666666666666
26971,0.01,0.04,0.95
26972,0.27375,0.70825,0.018000000000000002
26973,0.05,0.10099999999999999,0.8490000000000001
26974,0.02,0.01,0.97
26975,0.07,0.07,0.86
26976,0.06,0.09,0.85
26977,0.12,0.43,0.45
26978,0.09,0.6528571428571428,0.2571428571428572
26979,0.04,0.09,0.87
26980,0.01,0.3996666666666668,0.5903333333333334
26981,0.046,0.06333333333333332,0.8906666666666667
26982,0.07,0.04,0.89
26983,0.1351111111111111,0.8648888888888889,0.0
26984,0.13,0.87,0.0
26985,0.02,0.25,0.73
26986,0.57,0.23,0.2
26987,0.13,0.14,0.73
26988,0.09,0.27,0.64
26989,0.835,0.12,0.045
26990,0.04,0.065,0.895
26991,0.0,0.006666666666666666,0.9933333333333333
26992,0.1,0.34,0.56
26993,0.06,0.0,0.94
26994,0.18,0.12,0.7
26995,0.72,0.01,0.27
26996,0.01,0.03,0.96
26997,0.05333333333333333,0.01,0.9366666666666668
26998,0.0,0.21,0.79
26999,0.035666666666666666,0.14,0.8243333333333333
27000,0.02,0.505,0.475
27001,0.12033333333333329,0.10758333333333332,0.7720833333333335
27002,0.14666666666666667,0.04,0.8133333333333335
27003,0.01,0.01,0.98
27004,0.04,0.07,0.89
27005,0.0,0.18499999999999997,0.815
27006,0.0,0.9,0.1
27007,0.08,0.03,0.89
27008,0.01,0.0375,0.9525
27009,0.12,0.06,0.82
27010,0.01,0.76,0.23
27011,0.03,0.01,0.96
27012,0.3406666666666666,0.19,0.4693333333333334
27013,0.0,0.02,0.98
27014,0.13,0.72,0.15
27015,0.27,0.68,0.05
27016,0.11,0.6115,0.2785
27017,0.24,0.02,0.74
27018,0.02,0.025,0.955
27019,0.08166666666666668,0.8883333333333333,0.03
27020,0.08333333333333334,0.595,0.3216666666666667
27021,0.17666666666666667,0.2583333333333333,0.565
27022,0.01,0.01,0.98
27023,0.04,0.03,0.93
27024,0.11333333333333333,0.315,0.5716666666666667
27025,0.0,0.2425,0.7575
27026,0.02,0.06,0.92
27027,0.01,0.07,0.92
27028,0.06,0.135,0.805
27029,0.03,0.11,0.86
27030,0.225,0.25666666666666665,0.5183333333333333
27031,0.105,0.02,0.875
27032,0.03666666666666667,0.05,0.9133333333333334
27033,0.01,0.02,0.97
27034,0.2833333333333333,0.06,0.6566666666666667
27035,0.025,0.27,0.705
27036,0.04,0.27,0.69
27037,0.0,0.01,0.99
27038,0.0,0.945,0.055
27039,0.1,0.22916666666666669,0.6708333333333334
27040,0.12816666666666668,0.1,0.7718333333333333
27041,0.53,0.1075,0.3625
27042,0.15,0.06,0.79
27043,0.03333333333333333,0.08666666666666668,0.88
27044,0.3746666666666667,0.05,0.5753333333333333
27045,0.01,0.17,0.82
27046,0.17416666666666664,0.016,0.8098333333333333
27047,0.03,0.0,0.97
27048,0.7906666666666665,0.026666666666666665,0.18266666666666664
27049,0.02,0.62,0.36
27050,0.1525,0.8375,0.01
27051,0.06,0.6633333333333333,0.2766666666666666
27052,0.02,0.075,0.905
27053,0.635,0.09,0.275
27054,0.61,0.013333333333333332,0.3766666666666667
27055,0.05,0.31,0.64
27056,0.62,0.0775,0.3025
27057,0.03,0.05,0.92
27058,0.04,0.01,0.95
27059,0.79,0.04,0.17
27060,0.055,0.02,0.925
27061,0.04,0.08166666666666667,0.8783333333333333
27062,0.05,0.12,0.83
27063,0.06,0.365,0.575
27064,0.125,0.075,0.8
27065,0.28,0.05,0.67
27066,0.0,0.03,0.97
27067,0.09,0.16,0.75
27068,0.07333333333333333,0.21,0.7166666666666666
27069,0.00875,0.02,0.97125
27070,0.03,0.0375,0.9325
27071,0.68,0.025,0.295
27072,0.012833333333333332,0.4364761904761904,0.5506904761904763
27073,0.01,0.06,0.93
27074,0.03,0.16,0.81
27075,0.03,0.01,0.96
27076,0.07666666666666666,0.11833333333333332,0.805
27077,0.04,0.13,0.83
27078,0.01,0.01,0.98
27079,0.24333333333333332,0.056666666666666664,0.7
27080,0.02,0.3468333333333333,0.6331666666666667
27081,0.01,0.06,0.93
27082,0.0,0.5275,0.4725
27083,0.04,0.11,0.85
27084,0.08,0.38,0.54
27085,0.04,0.07,0.89
27086,0.01,0.04,0.95
27087,0.02,0.04,0.94
27088,0.3,0.0275,0.6725
27089,0.02,0.02,0.96
27090,0.01,0.05,0.94
27091,0.09,0.10083333333333332,0.8091666666666666
27092,0.065,0.1,0.835
27093,0.0,0.18816666666666668,0.8118333333333335
27094,0.12,0.05,0.83
27095,0.02,0.05,0.93
27096,0.01,0.05333333333333334,0.9366666666666665
27097,0.105,0.0,0.895
27098,0.31,0.64,0.05
27099,0.04,0.06,0.9
27100,0.01,0.03,0.96
27101,0.06416666666666666,0.030666666666666665,0.9051666666666667
27102,0.0,0.03,0.97
27103,0.16,0.15,0.69
27104,0.0,0.0,1.0
27105,0.03,0.08833333333333332,0.8816666666666666
27106,0.0,0.9,0.1
27107,0.05,0.08,0.87
27108,0.03,0.12,0.85
27109,0.02,0.03,0.95
27110,0.67,0.09666666666666666,0.23333333333333336
27111,0.18,0.06,0.76
27112,0.02,0.05,0.93
27113,0.12,0.06,0.82
27114,0.04,0.05,0.91
27115,0.21,0.02,0.77
27116,0.003333333333333333,0.0,0.9966666666666667
27117,0.06,0.1,0.84
27118,0.03,0.0,0.97
27119,0.06416666666666666,0.26,0.6758333333333334
27120,0.13,0.09,0.78
27121,0.05,0.72,0.23
27122,0.79,0.03,0.18
27123,0.335,0.665,0.0
27124,0.02,0.14083333333333334,0.8391666666666666
27125,0.05,0.52,0.43
27126,0.01,0.01,0.98
27127,0.69,0.2673809523809524,0.04261904761904762
27128,0.25,0.75,0.0
27129,0.09,0.2,0.71
27130,0.5392619047619048,0.055,0.40573809523809523
27131,0.01,0.03,0.96
27132,0.107,0.313,0.58
27133,0.555,0.299,0.146
27134,0.065,0.055,0.88
27135,0.2,0.24,0.56
27136,0.0,0.89,0.11
27137,0.0,0.4557857142857143,0.5442142857142858
27138,0.2525,0.6875,0.06
27139,0.075,0.03,0.895
27140,0.09,0.03,0.88
27141,0.0,0.0,1.0
27142,0.02,0.01,0.97
27143,0.245,0.151,0.604
27144,0.01,0.91,0.08
27145,0.0,0.01,0.99
27146,0.24,0.19,0.57
27147,0.02,0.79,0.19
27148,0.05,0.31,0.64
27149,0.07,0.17,0.76
27150,0.17,0.36,0.47
27151,0.7633333333333333,0.02,0.21666666666666667
27152,0.12,0.25,0.63
27153,0.09,0.15,0.76
27154,0.14,0.63,0.23
27155,0.09,0.26,0.65
27156,0.03,0.8623333333333335,0.10766666666666667
27157,0.12,0.34333333333333327,0.5366666666666667
27158,0.0,0.0,1.0
27159,0.07,0.04,0.89
27160,0.225,0.595,0.18
27161,0.015,0.09,0.895
27162,0.09,0.12666666666666668,0.7833333333333334
27163,0.035,0.12,0.845
27164,0.03,0.59,0.38
27165,0.08666666666666666,0.1,0.8133333333333335
27166,0.3,0.08,0.62
27167,0.0,0.04,0.96
27168,0.095,0.16,0.745
27169,0.08,0.09,0.83
27170,0.01,0.08,0.91
27171,0.3016666666666667,0.14,0.5583333333333332
27172,0.02,0.65,0.33
27173,0.674,0.086,0.24
27174,0.03,0.08,0.89
27175,0.15333333333333335,0.8166666666666668,0.03
27176,0.065,0.915,0.02
27177,0.2633333333333333,0.08,0.6566666666666667
27178,0.12,0.3233333333333333,0.5566666666666666
27179,0.018333333333333333,0.47857142857142854,0.503095238095238
27180,0.025,0.09666666666666666,0.8783333333333333
27181,0.0,0.08,0.92
27182,0.215,0.1,0.685
27183,0.01,0.36,0.63
27184,0.29,0.16,0.55
27185,0.08,0.11333333333333334,0.8066666666666668
27186,0.004,0.066,0.93
27187,0.02,0.26,0.72
27188,0.344,0.086,0.57
27189,0.01,0.20166666666666663,0.7883333333333334
27190,0.09333333333333332,0.09166666666666666,0.8149999999999998
27191,0.49,0.05,0.46
27192,0.09,0.11333333333333334,0.7966666666666667
27193,0.1025,0.7775,0.12
27194,0.01,0.3818333333333333,0.6081666666666666
27195,0.07666666666666667,0.0,0.9233333333333333
27196,0.0,0.05,0.95
27197,0.09,0.04,0.87
27198,0.01,0.105,0.885
27199,0.055,0.0325,0.9125
27200,0.06,0.1,0.84
27201,0.01,0.03,0.96
27202,0.0,0.08,0.92
27203,0.02,0.03,0.95
27204,0.1425,0.8575,0.0
27205,0.01,0.9,0.09
27206,0.1,0.1,0.8
27207,0.13,0.12333333333333332,0.7466666666666667
27208,0.04,0.045,0.915
27209,0.07,0.07,0.86
27210,0.14,0.16,0.7
27211,0.045,0.29,0.665
27212,0.04,0.55,0.41
27213,0.3,0.11,0.59
27214,0.215,0.7099999999999999,0.075
27215,0.0,0.2,0.8
27216,0.0,0.026666666666666665,0.9733333333333334
27217,0.03166666666666667,0.7983333333333333,0.17
27218,0.22,0.03,0.75
27219,0.13,0.075,0.795
27220,0.45,0.06,0.49
27221,0.0175,0.02,0.9625
27222,0.025,0.04,0.935
27223,0.524,0.105,0.371
27224,0.17,0.75,0.08
27225,0.25,0.136,0.614
27226,0.0,0.06,0.94
27227,0.02,0.23399999999999999,0.746
27228,0.01,0.02,0.97
27229,0.0,0.14333333333333334,0.8566666666666666
27230,0.21,0.12,0.67
27231,0.12583333333333332,0.1575,0.7166666666666667
27232,0.15416666666666667,0.06,0.7858333333333333
27233,0.04,0.06,0.9
27234,0.02,0.03,0.95
27235,0.04,0.01,0.95
27236,0.07,0.2725,0.6575
27237,0.0,0.0,1.0
27238,0.01,0.04,0.95
27239,0.03,0.49766666666666665,0.4723333333333333
27240,0.06,0.085,0.855
27241,0.03,0.97,0.0
27242,0.1416666666666667,0.6299999999999999,0.22833333333333333
27243,0.02,0.04,0.94
27244,0.01,0.9,0.09
