index,0,1,2
26886,0.04,0.01,0.95
26887,0.01,0.03,0.96
26888,0.2183333333333333,0.20816666666666667,0.5734999999999999
26889,0.01,0.08,0.91
26890,0.09,0.19,0.72
26891,0.09,0.76,0.15
26892,0.114,0.215,0.6709999999999999
26893,0.03,0.08,0.89
26894,0.0,0.03,0.97
26895,0.1,0.5,0.4
26896,0.1,0.22,0.68
26897,0.01,0.21,0.78
26898,0.01,0.08,0.91
26899,0.0875,0.28,0.6325
26900,0.0,0.1,0.9
26901,0.01,0.035,0.955
26902,0.0,0.03,0.97
26903,0.08,0.14,0.78
26904,0.19,0.76,0.05
26905,0.1,0.10400000000000001,0.7959999999999999
26906,0.02,0.065,0.915
26907,0.03,0.04,0.93
26908,0.01,0.02,0.97
26909,0.03,0.74,0.23
26910,0.085,0.27,0.645
26911,0.09,0.04,0.87
26912,0.05,0.12,0.83
26913,0.16,0.02,0.82
26914,0.01,0.1515,0.8384999999999999
26915,0.07,0.1,0.83
26916,0.15,0.84,0.01
26917,0.01,0.07,0.92
26918,0.04666666666666666,0.075,0.8783333333333333
26919,0.845,0.11,0.045
26920,0.0,0.11,0.89
26921,0.0,0.8478095238095237,0.1521904761904762
26922,0.11,0.47600000000000003,0.414
26923,0.02,0.07,0.91
26924,0.16,0.05,0.79
26925,0.05,0.1,0.85
26926,0.09833333333333333,0.3316666666666667,0.57
26927,0.07,0.21,0.72
26928,0.02,0.98,0.0
26929,0.03,0.19,0.78
26930,0.02,0.86,0.12
26931,0.205,0.755,0.04
26932,0.02,0.6733333333333333,0.3066666666666667
26933,0.63,0.10333333333333332,0.26666666666666666
26934,0.03,0.09833333333333333,0.8716666666666667
26935,0.03,0.05,0.92
26936,0.0,0.03,0.97
26937,0.10166666666666668,0.285,0.6133333333333334
26938,0.28600000000000003,0.644,0.07
26939,0.24,0.76,0.0
26940,0.155,0.23083333333333336,0.6141666666666667
26941,0.0,0.071,0.929
26942,0.095,0.1,0.805
26943,0.05,0.6,0.35
26944,0.07,0.09,0.84
26945,0.013333333333333332,0.78,0.20666666666666664
26946,0.01,0.01,0.98
26947,0.02,0.16,0.82
26948,0.04916666666666667,0.135,0.8158333333333333
26949,0.14,0.01,0.85
26950,0.06,0.04,0.9
26951,0.775,0.215,0.01
26952,0.17666666666666664,0.24166666666666667,0.5816666666666667
26953,0.0,0.0,1.0
26954,0.03,0.075,0.895
26955,0.026666666666666665,0.71,0.26333333333333336
26956,0.0,0.51,0.49
26957,0.92,0.02,0.06
26958,0.64,0.08,0.28
26959,0.06,0.15,0.79
26960,0.03,0.11449999999999999,0.8554999999999999
26961,0.04666666666666667,0.04,0.9133333333333333
26962,0.02,0.85,0.13
26963,0.35,0.02,0.63
26964,0.08,0.2325,0.6875
26965,0.026666666666666665,0.6008333333333333,0.3725
26966,0.1,0.22,0.68
26967,0.02,0.05,0.93
26968,0.04,0.47,0.49
26969,0.015,0.03,0.955
26970,0.04650000000000001,0.145,0.8085
26971,0.05,0.06,0.89
26972,0.18,0.67,0.15
26973,0.09,0.19,0.72
26974,0.01,0.03,0.96
26975,0.04,0.01,0.95
26976,0.2,0.75,0.05
26977,0.17,0.155,0.675
26978,0.016,0.2603333333333333,0.7236666666666668
26979,0.14333333333333334,0.28,0.5766666666666667
26980,0.08,0.1125,0.8075
26981,0.017142857142857144,0.66,0.32285714285714284
26982,0.065,0.133,0.802
26983,0.08,0.17,0.75
26984,0.07,0.17333333333333337,0.7566666666666667
26985,0.11,0.47,0.42
26986,0.0,0.0,1.0
26987,0.01,0.92,0.07
26988,0.0,0.86,0.14
26989,0.15,0.1996666666666667,0.6503333333333333
26990,0.02,0.01,0.97
26991,0.025,0.08,0.895
26992,0.04,0.4833333333333333,0.47666666666666674
26993,0.0,0.02,0.98
26994,0.30833333333333335,0.085,0.6066666666666667
26995,0.038,0.26666666666666666,0.6953333333333334
26996,0.05,0.05,0.9
26997,0.37099999999999994,0.5656666666666667,0.06333333333333332
26998,0.16,0.06,0.78
26999,0.5925,0.11,0.2975
27000,0.02,0.36,0.62
27001,0.02,0.6958333333333333,0.2841666666666667
27002,0.0,0.23,0.77
27003,0.16833333333333336,0.24166666666666667,0.59
27004,0.09,0.08,0.83
27005,0.05,0.73,0.22
27006,0.02,0.0,0.98
27007,0.09,0.48,0.43
27008,0.166,0.27,0.564
27009,0.0,0.27,0.73
27010,0.055,0.37,0.575
27011,0.2,0.6566666666666666,0.1433333333333333
27012,0.01,0.035,0.955
27013,0.20833333333333337,0.18166666666666664,0.61
27014,0.01,0.76,0.23
27015,0.08333333333333331,0.45,0.4666666666666666
27016,0.035,0.04,0.925
27017,0.01,0.07,0.92
27018,0.075,0.05,0.875
27019,0.16,0.18,0.66
27020,0.01,0.6782380952380953,0.3117619047619048
27021,0.0,0.78,0.22
27022,0.03,0.14,0.83
27023,0.1,0.4592142857142858,0.4407857142857143
27024,0.08666666666666666,0.14,0.7733333333333333
27025,0.045,0.0,0.955
27026,0.01,0.03,0.96
27027,0.03,0.0,0.97
27028,0.42,0.115,0.465
27029,0.01,0.155,0.835
27030,0.0,0.2143333333333333,0.7856666666666666
27031,0.7352500000000001,0.17475,0.09
27032,0.2,0.07,0.73
27033,0.09,0.04,0.87
27034,0.22,0.0925,0.6875
27035,0.92,0.02,0.06
27036,0.02,0.04,0.94
27037,0.20666666666666664,0.19,0.6033333333333334
27038,0.03,0.05,0.92
27039,0.695,0.16,0.145
27040,0.19,0.08,0.73
27041,0.0,0.03,0.97
27042,0.188,0.772,0.04
27043,0.07,0.065,0.865
27044,0.01,0.0,0.99
27045,0.03,0.01,0.96
27046,0.04,0.1425,0.8175
27047,0.10666666666666666,0.45333333333333337,0.44
27048,0.51,0.49,0.0
27049,0.1,0.59,0.31
27050,0.0675,0.08,0.8525
27051,0.0,0.39154761904761903,0.608452380952381
27052,0.005,0.06,0.935
27053,0.0,0.2175,0.7825
27054,0.06,0.04,0.9
27055,0.09316666666666668,0.9068333333333334,0.0
27056,0.06,0.94,0.0
27057,0.05,0.28,0.67
27058,0.53,0.29,0.18
27059,0.13,0.092,0.778
27060,0.09,0.24,0.67
27061,0.86,0.05,0.09
27062,0.505,0.04,0.455
27063,0.11,0.12,0.77
27064,0.01,0.03,0.96
27065,0.11,0.3625,0.5275
27066,0.05,0.03,0.92
27067,0.14,0.12,0.74
27068,0.75,0.01,0.24
27069,0.015,0.01,0.975
27070,0.0,0.02,0.98
27071,0.03,0.07,0.9
27072,0.0,0.09,0.91
27073,0.011666666666666665,0.16,0.8283333333333335
27074,0.03,0.54,0.43
27075,0.0825,0.13416666666666668,0.7833333333333331
27076,0.105,0.06,0.835
27077,0.02,0.05,0.93
27078,0.06,0.01,0.93
27079,0.0,0.14333333333333334,0.8566666666666669
27080,0.01,0.89,0.1
27081,0.08142857142857142,0.01,0.9085714285714286
27082,0.025,0.05,0.925
27083,0.18,0.085,0.735
27084,0.01,0.68,0.31
27085,0.06,0.04,0.9
27086,0.37733333333333335,0.17833333333333334,0.44433333333333336
27087,0.08,0.145,0.775
27088,0.005,0.07,0.925
27089,0.051,0.094,0.855
27090,0.0,0.04,0.96
27091,0.14,0.65,0.21
27092,0.26166666666666666,0.6683333333333334,0.07
27093,0.08,0.5133333333333333,0.4066666666666666
27094,0.25,0.02,0.73
27095,0.02,0.015,0.965
27096,0.07,0.88,0.05
27097,0.07333333333333333,0.4425,0.48416666666666663
27098,0.08666666666666668,0.25833333333333336,0.655
27099,0.02,0.0,0.98
27100,0.03,0.04,0.93
27101,0.1,0.305,0.595
27102,0.04,0.21066666666666667,0.7493333333333334
27103,0.0,0.06,0.94
27104,0.2075,0.08,0.7125
27105,0.03,0.01,0.96
27106,0.02,0.03333333333333333,0.9466666666666668
27107,0.07,0.1,0.83
27108,0.01,0.09,0.9
27109,0.145,0.15,0.705
27110,0.12,0.04,0.84
27111,0.02,0.08,0.9
27112,0.955,0.01,0.035
27113,0.0,0.02,0.98
27114,0.36,0.03666666666666667,0.6033333333333334
27115,0.245,0.49,0.265
27116,0.06,0.25,0.69
27117,0.06,0.34,0.6
27118,0.0,0.01,0.99
27119,0.02,0.91,0.07
27120,0.11,0.89,0.0
27121,0.24,0.75,0.01
27122,0.045,0.20233333333333334,0.7526666666666668
27123,0.07400000000000001,0.15333333333333335,0.7726666666666666
27124,0.46,0.156,0.384
27125,0.09,0.12,0.79
27126,0.06,0.11,0.83
27127,0.45771428571428563,0.08,0.46228571428571436
27128,0.03,0.11,0.86
27129,0.15883333333333335,0.02,0.8211666666666666
27130,0.03,0.01,0.96
27131,0.7098333333333333,0.026666666666666665,0.26349999999999996
27132,0.18,0.02,0.8
27133,0.02,0.65,0.33
27134,0.04,0.5133333333333333,0.44666666666666666
27135,0.08,0.89,0.03
27136,0.01,0.6875,0.3025
27137,0.0,0.07,0.93
27138,0.65,0.08,0.27
27139,0.11433333333333331,0.12,0.7656666666666667
27140,0.56,0.02,0.42
27141,0.05,0.2791666666666667,0.6708333333333334
27142,0.73,0.075,0.195
27143,0.03,0.0825,0.8875
27144,0.11,0.0,0.89
27145,0.76,0.03,0.21
27146,0.01,0.01,0.98
27147,0.05,0.08,0.87
27148,0.03,0.08,0.89
27149,0.03,0.34666666666666673,0.6233333333333334
27150,0.01,0.06,0.93
27151,0.03,0.0925,0.8775
27152,0.21333333333333332,0.03,0.7566666666666666
27153,0.0,0.03,0.97
27154,0.01,0.63,0.36
27155,0.06,0.1,0.84
27156,0.14533333333333334,0.1005,0.7541666666666668
27157,0.17,0.11900000000000001,0.711
27158,0.0,0.0,1.0
27159,0.02,0.01,0.97
27160,0.0,0.01,0.99
27161,0.6,0.03,0.37
27162,0.03,0.4754999999999998,0.49450000000000016
27163,0.03,0.0275,0.9425
27164,0.04,0.085,0.875
27165,0.02,0.01,0.97
27166,0.07333333333333333,0.12916666666666668,0.7975
27167,0.07,0.20666666666666664,0.7233333333333334
27168,0.20833333333333337,0.28,0.5116666666666666
27169,0.01,0.02,0.97
27170,0.27,0.04,0.69
27171,0.04,0.2652857142857143,0.6947142857142856
27172,0.01,0.04,0.95
27173,0.0,0.045,0.955
27174,0.0,0.7883333333333333,0.21166666666666667
27175,0.6255476190476188,0.01,0.364452380952381
27176,0.03,0.16,0.81
27177,0.04,0.4,0.56
27178,0.03,0.04,0.93
27179,0.0025,0.01,0.9875
27180,0.03,0.05333333333333334,0.9166666666666667
27181,0.34,0.02,0.64
27182,0.0245,0.01575,0.95975
27183,0.0,0.04,0.96
27184,0.0925,0.056666666666666664,0.8508333333333333
27185,0.01,0.05,0.94
27186,0.0,0.21869047619047616,0.7813095238095238
27187,0.03,0.15,0.82
27188,0.02,0.0475,0.9325
27189,0.01,0.11,0.88
27190,0.18916666666666668,0.006666666666666666,0.8041666666666666
27191,0.2775,0.7025,0.02
27192,0.04,0.11,0.85
27193,0.04,0.0,0.96
27194,0.03,0.06666666666666667,0.9033333333333333
27195,0.01,0.0,0.99
27196,0.0,0.0475,0.9525
27197,0.18,0.156,0.664
27198,0.0,0.0,1.0
27199,0.075,0.055,0.87
27200,0.0,0.86,0.14
27201,0.01,0.09666666666666666,0.8933333333333334
27202,0.02,0.1,0.88
27203,0.0,0.03,0.97
27204,0.73,0.1,0.17
27205,0.14,0.0,0.86
27206,0.01,0.07,0.92
27207,0.07,0.07,0.86
27208,0.06,0.11,0.83
27209,0.2325,0.09,0.6775
27210,0.09666666666666666,0.03,0.8733333333333333
27211,0.01,0.5375,0.4525
27212,0.0,0.0,1.0
27213,0.04,0.08199999999999999,0.878
27214,0.19433333333333333,0.16899999999999998,0.6366666666666666
27215,0.105,0.15,0.745
27216,0.01,0.0,0.99
27217,0.82,0.054000000000000006,0.126
27218,0.013333333333333332,0.29,0.6966666666666665
27219,0.2,0.105,0.695
27220,0.05,0.64,0.31
27221,0.8,0.08,0.12
27222,0.366,0.614,0.02
27223,0.06,0.15,0.79
27224,0.105,0.5266666666666666,0.3683333333333333
27225,0.03,0.0,0.97
27226,0.7,0.25833333333333336,0.04166666666666666
27227,0.19,0.81,0.0
27228,0.03,0.76,0.21
27229,0.08,0.19,0.73
27230,0.6335000000000001,0.03,0.33649999999999997
27231,0.04,0.06,0.9
27232,0.1,0.22,0.68
27233,0.61,0.27,0.12
27234,0.02,0.03,0.95
27235,0.065,0.095,0.84
27236,0.2,0.16,0.64
27237,0.14,0.6693333333333333,0.19066666666666665
27238,0.0,0.84,0.16
27239,0.02,0.3115,0.6685
27240,0.13,0.81,0.06
27241,0.34,0.26,0.4
